customer_tweet_id,customer_text,customer_raw_text,customer_created_at,agent_tweet_id,agent_text,agent_raw_text,agent_created_at
2001813,Anyone else having trouble w/ iPhone software update? Spellcheck is f*cked. Where did this I shit come from? it’s super lame,Anyone else having trouble w/ iPhone software update? Spellcheck is f*cked. Where did this I️ shit come from? @AppleSupport it’s super lame,Fri Nov 03 16:46:37 +0000 2017,2001811,"We’d like to look into this with you. To start, send us a DM letting us know which iPhone and software version you’re using. https://t.co/GDrqU22YpT","@526786 We’d like to look into this with you. To start, send us a DM letting us know which iPhone and software version you’re using. https://t.co/GDrqU22YpT",Fri Nov 03 21:26:00 +0000 2017
2774316,"The POI exists already, what is the best way to report the missing green background of a park on Maps? I have send the same feedback over and over, but it won’t get fixed.","@AppleSupport The POI exists already, what is the best way to report the missing green background of a park on Maps? I have send the same feedback over and over, but it won’t get fixed.",Tue Nov 21 12:44:03 +0000 2017,2774314,We appreciate you reaching out to us. Are you reporting an issue with the Maps application through the app itself? Check out this resource for steps: https://t.co/f70hKpGWvI,@775345 We appreciate you reaching out to us. Are you reporting an issue with the Maps application through the app itself? Check out this resource for steps: https://t.co/f70hKpGWvI,Tue Nov 21 14:47:26 +0000 2017
749808,(2/2) weet ik echt niet meer... kan ik mooi alles weggooien. Nooit meer Apple voor mij. Enorme slechte service !,@AppleSupport (2/2) weet ik echt niet meer... kan ik mooi alles weggooien. Nooit meer Apple voor mij. Enorme slechte service !,Wed Oct 11 16:42:45 +0000 2017,749807,We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,@299229 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Wed Oct 11 17:30:36 +0000 2017
600430,on updating the new os my iPhone got crashed . Restoring using iTunes struck while processing and your icare is asking 28400 rs for replacement. Why should I #iOS11 #ios . Worst care,@AppleSupport @115858  on updating the new os my iPhone got crashed . Restoring using iTunes struck while processing and your icare is asking 28400 rs for replacement. Why should I #iOS11 #ios . Worst care,Tue Nov 28 08:27:34 +0000 2017,600431,We'd like to look in to this with you a bit further. Please DM us about this and we'll continue there. https://t.co/GDrqU22YpT,@262401 We'd like to look in to this with you a bit further. Please DM us about this and we'll continue there. https://t.co/GDrqU22YpT,Tue Nov 28 14:09:01 +0000 2017
1761106,What is with this 9:41 AM time bug with the iPhone 8?!,"What is with this 9:41 AM time bug with the iPhone 8?!
@115858 @AppleSupport",Tue Nov 07 18:34:19 +0000 2017,1761104,"We certainly want to look into this issue. To get started, may we get the iOS version shown in Settings > General > About.","@231224 We certainly want to look into this issue. To get started, may we get the iOS version shown in Settings &gt; General &gt; About.",Tue Nov 07 20:27:30 +0000 2017
2117289,do you have a 24 hr number?,@AppleSupport do you have a 24 hr number?,Wed Nov 08 04:36:34 +0000 2017,2117288,"Our Phone Support hours vary by region, we do have 24 hour Chat Support. You can reach them here: https://t.co/IBIY3vMgPj","@624051 Our Phone Support hours vary by region, we do have 24 hour Chat Support. You can reach them here: https://t.co/IBIY3vMgPj",Wed Nov 08 14:08:34 +0000 2017
2136653,Good God I need an update,Good God @AppleSupport I️ need an update,Wed Nov 08 21:03:06 +0000 2017,2136652,We know how important it is to have what you type come out correctly. Refer to these steps: https://t.co/xU1AGHStV6,@628540 We know how important it is to have what you type come out correctly. Refer to these steps: https://t.co/xU1AGHStV6,Wed Nov 08 21:24:35 +0000 2017
998090,"hey I’m having an issue with iOS 11 screen recorder. Recording a game gives me a video with only audio, the picture is freezed","@AppleSupport hey I’m having an issue with iOS 11 screen recorder. Recording a game gives me a video with only audio, the picture is freezed",Sun Oct 22 12:30:00 +0000 2017,998089,We'd love to help. Which device are you using and does this happen if you record something other than a game?,@356335 We'd love to help.  Which device are you using and does this happen if you record something other than a game?,Sun Oct 22 15:16:01 +0000 2017
2136632,And wtf is with these boxes and question marks?,And @AppleSupport wtf is with these boxes and question marks?,Wed Nov 08 17:39:56 +0000 2017,2136631,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,@628532 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 21:27:29 +0000 2017
2960093,why does my phone keep popping up with a muted sign and muting my music???,@AppleSupport why does my phone keep popping up with a muted sign and muting my music???,Wed Nov 29 20:25:38 +0000 2017,2960091,"Thanks for reaching out. We can help find out what is happening here. To start, are you using headphones or a Bluetooth device to listen to the music? Also, are you using the Music app or a third-party app?","@816967 Thanks for reaching out. We can help find out what is happening here. To start, are you using headphones or a Bluetooth device to listen to the music? Also, are you using the Music app or a third-party app?",Wed Nov 29 20:42:30 +0000 2017
62279,why isn’t the weather’s widget not working no more? (Even since iOS 11.1) https://t.co/XLQNCFXKDO,@AppleSupport why isn’t the weather’s widget not working no more? (Even since iOS 11.1) https://t.co/XLQNCFXKDO,Wed Nov 01 20:46:26 +0000 2017,62276,We want to look into this with you to be sure it's working as expected. What seems to be happening? Have you restarted?,@130266 We want to look into this with you to be sure it's working as expected. What seems to be happening? Have you restarted?,Wed Nov 01 21:33:00 +0000 2017
759089,nothing wrong with the charger. Is there anything that can be done without waiting until Sunday to go into store??,@AppleSupport nothing wrong with the charger. Is there anything that can be done without waiting until Sunday to go into store??,Wed Oct 11 19:06:19 +0000 2017,759088,We're here for you. We recommend checking out this article for help: https://t.co/8MvHMFZ83h,@301383 We're here for you. We recommend checking out this article for help: https://t.co/8MvHMFZ83h,Wed Oct 11 19:34:30 +0000 2017
2061889,Turned off iCloud and BOOM -- All files on desktop deleted. High Sierra Holy Smokes!! Unacceptable FAIL!!,@AppleSupport Turned off iCloud and BOOM -- All files on desktop deleted. High Sierra Holy Smokes!! Unacceptable FAIL!!,Fri Oct 06 04:11:59 +0000 2017,2061887,We’d like to help you get to the bottom of this. Check this article to see if this may have been enabled: https://t.co/B0d990rD28 https://t.co/GDrqU22YpT,@609789 We’d like to help you get to the bottom of this. Check this article to see if this may have been enabled: https://t.co/B0d990rD28 https://t.co/GDrqU22YpT,Fri Oct 06 13:00:00 +0000 2017
1525209,"I know this might seem minor, but it really is frustrating for those who use portrait and landscape 😞 (8Plus) https://t.co/geIfEwggDs","@AppleSupport @115858 @116333 I know this might seem minor, but it really is frustrating for those who use portrait and landscape 😞 (8Plus) https://t.co/geIfEwggDs",Tue Oct 17 00:45:31 +0000 2017,1525208,"We're always on the lookout for customer feedback, and we invite you to submit yours here: https://t.co/eTPVYVFyd8","@223301 We're always on the lookout for customer feedback, and we invite you to submit yours here: https://t.co/eTPVYVFyd8",Tue Oct 17 01:04:00 +0000 2017
2060172,IOS 11 so trash. My phone intermittently restarts itself and it’s a iPhone 7 Plus. Battery life is worse. 🚮🚮🚮,@115858 @AppleSupport IOS 11 so trash. My phone intermittently restarts itself and it’s a iPhone 7 Plus. Battery life is worse. 🚮🚮🚮,Sat Oct 07 11:57:53 +0000 2017,2060171,This isn't the experience we want you to have. DM us with more details about what you're experiencing & we'll go from there. https://t.co/GDrqU22YpT,@609318 This isn't the experience we want you to have. DM us with more details about what you're experiencing &amp; we'll go from there. https://t.co/GDrqU22YpT,Sat Oct 07 15:35:54 +0000 2017
1566030,Soo Y’all really not gonna fix these keyboard issues 👀👀,Soo @AppleSupport Y’all really not gonna fix these keyboard issues 👀👀,Sat Nov 04 06:53:49 +0000 2017,1566028,We'd like to help. What's going on with your keyboard?,@483406 We'd like to help. What's going on with your keyboard?,Sat Nov 04 15:36:32 +0000 2017
545206,"my Apple Music stops playing anytime I click an app, whether it be snapchat, WhatsApp, anything. AFTER the update.😡","@AppleSupport my Apple Music stops playing anytime I click an app, whether it be snapchat, WhatsApp, anything. AFTER the update.😡",Sat Dec 02 09:46:50 +0000 2017,545204,Thanks for reaching out. Could you tell us what kind of device are you using and what is the exact iOS version you're running? Tap Settings > General > About and let us know.,@141416 Thanks for reaching out. Could you tell us what kind of device are you using and what is the exact iOS version you're running? Tap Settings &gt; General &gt; About and let us know.,Sat Dec 02 17:02:33 +0000 2017
588009,iPhone still vibrates when in DND mode at night when receiving WeChat notifications. How to fix? https://t.co/oT1plLoXuW,@AppleSupport iPhone still vibrates when in DND mode at night when receiving WeChat notifications. How to fix? https://t.co/oT1plLoXuW,Sun Dec 03 14:30:24 +0000 2017,588007,"Thanks for letting us know, we’d be glad to look into this further with you. Do you notice the vibrations while the app is open and being used?","@258945 Thanks for letting us know, we’d be glad to look into this further with you. Do you notice the vibrations while the app is open and being used?",Sun Dec 03 16:11:26 +0000 2017
1866205,So tell me why when I was talking otp my phone shock me in my ear and it never cut back in since ...Come on Apple 😤😡 https://t.co/e0jnArlRoJ,So tell me why when I was talking otp my phone shock me in my ear and it never cut back in since ...Come on Apple @AppleSupport  😤😡 https://t.co/e0jnArlRoJ,Fri Oct 20 18:06:30 +0000 2017,1866204,We'd like to look into this with you further. Can you DM us the country or region you're located in to get started? https://t.co/GDrqU22YpT,@557541 We'd like to look into this with you further. Can you DM us the country or region you're located in to get started? https://t.co/GDrqU22YpT,Fri Oct 20 18:54:31 +0000 2017
2294700,"Is this green pixel supposed to be on my brand new iPhone X? Also, why can’t I just get a simple replacement phone at your stores? Why do I have to pay another grand to get a replacement or pay for “repair”?! https://t.co/QVEzzAx8eC","@115858 @AppleSupport  Is this green pixel supposed to be on my brand new iPhone X? Also, why can’t I just get a simple replacement phone at your stores? Why do I have to pay another grand to get a replacement or pay for “repair”?! https://t.co/QVEzzAx8eC",Sat Nov 11 22:20:01 +0000 2017,2294699,"We know you expect the best from your new iPhone, and we'll do everything we can to help resolve this with you. Go ahead and send us a DM with the country you're located in, and we'll pick back up there. https://t.co/GDrqU22YpT","@666322 We know you expect the best from your new iPhone, and we'll do everything we can to help resolve this with you. Go ahead and send us a DM with the country you're located in, and we'll pick back up there. https://t.co/GDrqU22YpT",Sat Nov 11 23:44:00 +0000 2017
